# Generation	ratio_optimal	mean_fitness
832	0.43339	30.2114
833	0.43569	30.2161
834	0.43838	30.2232
835	0.43853	30.2254
836	0.44045	30.2301
837	0.44145	30.2325
838	0.44169	30.2348
839	0.44289	30.2381
840	0.44428	30.2405
841	0.44491	30.2431
842	0.44659	30.2462
843	0.44779	30.2507
844	0.44879	30.2536
845	0.45109	30.2574
846	0.4531	30.2625
847	0.45323	30.2647
848	0.45416	30.2678
849	0.4554	30.2699
850	0.4553	30.2745
851	0.45571	30.276
852	0.45621	30.2752
853	0.45782	30.2805
854	0.45826	30.2831
855	0.45992	30.2863
856	0.46169	30.2906
857	0.46281	30.2933
858	0.46394	30.2969
859	0.46488	30.2994
860	0.46673	30.3016
861	0.46688	30.3029
862	0.46706	30.3057
863	0.46887	30.3089
864	0.46962	30.3102
865	0.47153	30.3151
866	0.47142	30.3174
867	0.47233	30.3203
868	0.47422	30.3251
869	0.4754	30.3299
870	0.4761	30.3301
871	0.47805	30.3343
872	0.47889	30.3367
873	0.47799	30.3379
874	0.47796	30.3393
875	0.47906	30.3431
876	0.479	30.3441
877	0.48136	30.3464
878	0.48169	30.3491
879	0.48369	30.3523
880	0.48528	30.3553
881	0.48683	30.3595
882	0.488	30.3635
883	0.48902	30.3673
884	0.48898	30.3669
885	0.48952	30.3679
886	0.49077	30.3709
887	0.49177	30.3722
888	0.49196	30.3746
889	0.49282	30.3774
890	0.49386	30.3798
891	0.49499	30.3825
892	0.49807	30.3865
893	0.49898	30.3907
894	0.49905	30.3923
895	0.50044	30.395
896	0.50237	30.3965
897	0.50247	30.3983
898	0.50309	30.3993
899	0.50332	30.4013
900	0.50261	30.402
901	0.50443	30.4044
902	0.50355	30.4056
903	0.50447	30.4074
904	0.50556	30.4095
905	0.50648	30.412
906	0.50738	30.4138
907	0.50862	30.4173
908	0.51077	30.4201
909	0.51184	30.4224
910	0.51252	30.4235
911	0.51301	30.4255
912	0.51345	30.4267
913	0.51426	30.4286
914	0.5149	30.4314
915	0.51631	30.433
916	0.5169	30.4338
917	0.51889	30.4376
918	0.51868	30.4395
919	0.5192	30.441
920	0.52072	30.443
921	0.52239	30.4455
922	0.52287	30.4464
923	0.52409	30.4484
924	0.52447	30.4499
925	0.5257	30.4515
926	0.52648	30.4538
927	0.52698	30.4552
