# Generation	ratio_optimal	mean_fitness
836	0.4859	30.2275
837	0.48666	30.2299
838	0.48824	30.234
839	0.48875	30.2372
840	0.49019	30.24
841	0.49312	30.2446
842	0.49492	30.248
843	0.49553	30.2505
844	0.49647	30.2536
845	0.49892	30.2561
846	0.50057	30.2589
847	0.50265	30.2629
848	0.50403	30.2652
849	0.50574	30.2695
850	0.50742	30.2728
851	0.50843	30.2752
852	0.50986	30.2788
853	0.51161	30.2827
854	0.51277	30.2839
855	0.51319	30.2869
856	0.51524	30.2901
857	0.51622	30.2932
858	0.51731	30.2962
859	0.51859	30.2989
860	0.51884	30.3013
861	0.52036	30.3028
862	0.52234	30.3057
863	0.52248	30.3073
864	0.52522	30.3124
865	0.526	30.3138
866	0.5275	30.3171
867	0.52952	30.321
868	0.53165	30.3245
869	0.53268	30.3267
870	0.5343	30.3294
871	0.53462	30.3312
872	0.53485	30.3324
873	0.53687	30.335
874	0.53807	30.3378
875	0.53933	30.3397
876	0.53881	30.3398
877	0.54149	30.3433
878	0.54209	30.3448
879	0.54227	30.3457
880	0.54378	30.3475
881	0.54621	30.3515
882	0.54719	30.3533
883	0.5493	30.3569
884	0.55066	30.3592
885	0.55208	30.3629
886	0.55202	30.3633
887	0.5547	30.3666
888	0.55599	30.3689
889	0.55715	30.3706
890	0.55857	30.3738
891	0.55924	30.3757
892	0.56013	30.3772
893	0.5616	30.3797
894	0.56272	30.3819
895	0.56322	30.383
896	0.56346	30.3841
897	0.56467	30.3865
898	0.56682	30.3891
899	0.56779	30.3909
900	0.56887	30.3932
901	0.57094	30.396
902	0.57159	30.3977
903	0.57219	30.3986
904	0.57269	30.3997
905	0.57441	30.4026
906	0.57549	30.4044
907	0.57661	30.4062
908	0.57648	30.4069
909	0.5766	30.4076
910	0.57759	30.4089
911	0.57939	30.4112
912	0.58113	30.4139
913	0.58355	30.417
914	0.58456	30.4185
915	0.58597	30.4211
916	0.58727	30.4223
917	0.58761	30.4232
918	0.58809	30.4239
919	0.58936	30.4256
920	0.5904	30.4275
921	0.59237	30.43
922	0.59229	30.4305
923	0.59413	30.4329
924	0.59619	30.4362
925	0.59702	30.4374
926	0.5976	30.439
927	0.59801	30.4399
928	0.59917	30.4414
929	0.60086	30.4439
930	0.60167	30.4452
931	0.60221	30.4462
932	0.60404	30.4481
933	0.60518	30.4502
934	0.60599	30.4514
935	0.6068	30.4528
936	0.60782	30.4544
937	0.6086	30.4551
938	0.60913	30.4562
939	0.60981	30.4575
940	0.61025	30.4585
941	0.61189	30.4603
942	0.61291	30.4618
943	0.61413	30.4633
944	0.61551	30.4654
945	0.61623	30.4662
946	0.61686	30.4676
947	0.61778	30.4689
948	0.61845	30.4698
949	0.61941	30.4712
950	0.62	30.4723
951	0.62109	30.4742
952	0.62173	30.4753
953	0.62294	30.4766
954	0.62339	30.4774
955	0.6246	30.4786
956	0.62522	30.4798
957	0.6261	30.4811
958	0.62656	30.4822
959	0.62827	30.4844
960	0.62937	30.4855
961	0.63032	30.4872
962	0.63068	30.4878
963	0.63211	30.4895
964	0.63295	30.4907
965	0.63412	30.4923
966	0.63495	30.4934
967	0.63644	30.4955
968	0.63723	30.4962
969	0.63779	30.4973
970	0.63788	30.4975
971	0.63924	30.4992
972	0.64028	30.5002
973	0.64103	30.5013
974	0.64129	30.5016
975	0.64197	30.5025
976	0.64231	30.5033
977	0.64321	30.5043
978	0.6443	30.5057
979	0.64472	30.5064
980	0.64512	30.5069
981	0.64599	30.5076
982	0.64659	30.5087
983	0.64768	30.5101
984	0.64835	30.5112
985	0.64928	30.5124
986	0.64964	30.513
987	0.64932	30.513
988	0.6503	30.5142
989	0.65086	30.5149
990	0.65119	30.5155
991	0.65176	30.5164
992	0.65245	30.5173
993	0.65299	30.518
994	0.65381	30.519
995	0.65515	30.5203
996	0.65581	30.5213
997	0.65635	30.5221
998	0.65685	30.5226
999	0.65758	30.5238
1000	0.65824	30.5246
1001	0.658	30.5244
1002	0.65964	30.5263
1003	0.66039	30.5272
1004	0.66061	30.5275
1005	0.66124	30.5281
1006	0.66151	30.5285
1007	0.66243	30.5297
1008	0.66327	30.5304
1009	0.66362	30.5311
1010	0.66385	30.5315
1011	0.66444	30.5323
1012	0.66485	30.5328
1013	0.66579	30.5338
1014	0.66661	30.535
1015	0.66684	30.5351
1016	0.66716	30.5356
1017	0.66763	30.5362
1018	0.66804	30.5369
1019	0.66876	30.5377
1020	0.66879	30.5378
1021	0.66896	30.5382
1022	0.66933	30.5387
1023	0.66963	30.5392
1024	0.67028	30.5399
1025	0.67098	30.5407
1026	0.67148	30.5413
1027	0.67176	30.5416
1028	0.67224	30.542
1029	0.67294	30.5429
1030	0.67359	30.5437
1031	0.67322	30.5432
1032	0.67385	30.5439
1033	0.67441	30.5446
1034	0.67515	30.5456
1035	0.67559	30.5463
1036	0.67597	30.5467
1037	0.67584	30.5467
1038	0.67631	30.5472
1039	0.67685	30.5479
1040	0.67711	30.5481
1041	0.67752	30.5487
1042	0.67789	30.5491
1043	0.67792	30.5492
1044	0.67868	30.5499
1045	0.67937	30.5506
1046	0.67985	30.5511
1047	0.68041	30.5518
1048	0.68074	30.5522
1049	0.68099	30.5525
1050	0.68159	30.5531
1051	0.68176	30.5533
1052	0.68201	30.5535
1053	0.68205	30.5537
1054	0.68239	30.5541
1055	0.68286	30.5547
1056	0.68298	30.5549
1057	0.68366	30.5556
1058	0.68399	30.556
1059	0.68403	30.5561
1060	0.6846	30.5565
1061	0.68498	30.557
1062	0.68509	30.5572
1063	0.6857	30.5579
1064	0.68581	30.558
1065	0.68589	30.5582
1066	0.6863	30.5586
1067	0.68658	30.559
1068	0.68663	30.5591
1069	0.68688	30.5594
1070	0.68697	30.5596
1071	0.68718	30.5598
1072	0.68731	30.5599
1073	0.68779	30.5604
1074	0.68813	30.5609
1075	0.68813	30.561
1076	0.6888	30.5617
1077	0.68884	30.5617
1078	0.68925	30.5622
1079	0.68963	30.5627
1080	0.68974	30.5628
1081	0.69004	30.5631
1082	0.69023	30.5633
1083	0.69059	30.5637
1084	0.69062	30.5638
1085	0.69059	30.5638
1086	0.69051	30.5638
1087	0.69081	30.5641
1088	0.69094	30.5642
1089	0.69147	30.5648
1090	0.69155	30.5649
1091	0.692	30.5653
1092	0.69227	30.5656
1093	0.69213	30.5655
1094	0.6922	30.5656
1095	0.69195	30.5653
1096	0.69215	30.5655
1097	0.69234	30.5657
1098	0.6926	30.566
1099	0.693	30.5663
1100	0.69324	30.5666
1101	0.69324	30.5667
1102	0.69315	30.5667
1103	0.6934	30.5669
1104	0.69348	30.567
1105	0.69349	30.5671
1106	0.69364	30.5672
1107	0.69391	30.5676
1108	0.6939	30.5676
1109	0.69416	30.5678
1110	0.6943	30.568
1111	0.6947	30.5684
1112	0.69491	30.5687
1113	0.6952	30.569
1114	0.69515	30.569
1115	0.69521	30.569
1116	0.69536	30.5691
1117	0.69547	30.5693
1118	0.69555	30.5693
1119	0.69561	30.5694
1120	0.69568	30.5695
1121	0.69575	30.5697
1122	0.69579	30.5697
1123	0.69595	30.5699
1124	0.69586	30.5698
1125	0.69603	30.57
1126	0.6961	30.5701
1127	0.69621	30.5703
1128	0.69628	30.5703
1129	0.69638	30.5704
1130	0.69633	30.5704
1131	0.69643	30.5705
1132	0.69635	30.5704
1133	0.69648	30.5706
1134	0.6967	30.5709
1135	0.69699	30.5711
1136	0.69717	30.5713
1137	0.69714	30.5713
1138	0.69714	30.5713
1139	0.69704	30.5712
1140	0.69707	30.5713
1141	0.69725	30.5714
1142	0.69722	30.5714
1143	0.69723	30.5715
1144	0.69739	30.5716
1145	0.69741	30.5717
1146	0.69752	30.5718
1147	0.69764	30.5719
1148	0.6978	30.5721
1149	0.69789	30.5721
1150	0.69796	30.5722
1151	0.69788	30.5721
1152	0.69785	30.5721
1153	0.69776	30.572
1154	0.69789	30.5721
